,freq,siec,plant_tec,operator,unit,geo,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
87,A,CF,CAP_NET_ELC_C,PRR_AUTO,MW,EU27_2020,0.0,1.0,4.0,14.0,3.0,3.0,3.0,15.0,2.0,9.0,32.0,0.0,19.0,5.0,6.0,3.0,117.0,49.728,4.12,9.687,7.916,18.904,4.461,4.455,5.115,2.33,2.514,4.904,6.49,7.459,3.296,3.805,1998.174
88,A,CF,CAP_NET_ELC_C,PRR_AUTO,MW,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
89,A,CF,CAP_NET_ELC_C,PRR_AUTO,MW,FR,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.471
90,A,CF,CAP_NET_ELC_C,PRR_AUTO,MW,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
91,A,CF,CAP_NET_ELC_C,PRR_AUTO,MW,HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,116.0
92,A,CF,CAP_NET_ELC_C,PRR_AUTO,MW,IE,0.0,1.0,4.0,14.0,3.0,3.0,3.0,15.0,2.0,9.0,32.0,0.0,19.0,5.0,6.0,3.0,117.0,49.728,4.12,9.687,7.916,18.904,4.461,4.455,5.115,2.33,2.514,4.904,6.49,7.459,3.296,3.805,0.395
93,A,CF,CAP_NET_ELC_C,PRR_AUTO,MW,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,228.435
94,A,CF,CAP_NET_ELC_C,PRR_AUTO,MW,LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
95,A,CF,CAP_NET_ELC_C,PRR_AUTO,MW,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
96,A,CF,CAP_NET_ELC_C,PRR_AUTO,MW,LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.082
97,A,CF,CAP_NET_ELC_C,PRR_AUTO,MW,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.8
98,A,CF,CAP_NET_ELC_C,PRR_AUTO,MW,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
99,A,CF,CAP_NET_ELC_C,PRR_AUTO,MW,MK,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,A,CF,CAP_NET_ELC_C,PRR_AUTO,MW,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
101,A,CF,CAP_NET_ELC_C,PRR_AUTO,MW,NL,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.102
102,A,CF,CAP_NET_ELC_C,PRR_AUTO,MW,NO,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,A,CF,CAP_NET_ELC_C,PRR_AUTO,MW,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
104,A,CF,CAP_NET_ELC_C,PRR_AUTO,MW,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.702
105,A,CF,CAP_NET_ELC_C,PRR_AUTO,MW,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
106,A,CF,CAP_NET_ELC_C,PRR_AUTO,MW,RS,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.646
107,A,CF,CAP_NET_ELC_C,PRR_AUTO,MW,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
108,A,CF,CAP_NET_ELC_C,PRR_AUTO,MW,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
109,A,CF,CAP_NET_ELC_C,PRR_AUTO,MW,SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
110,A,CF,CAP_NET_ELC_C,PRR_AUTO,MW,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
111,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
112,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
113,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
114,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
115,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,BG,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,CY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
117,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,CZ,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1434.0
119,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
120,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,EA20,0.0,0.0,112.0,0.0,9.0,153.0,133.0,54.0,150.0,4.0,278.0,0.0,1584.0,184.0,93.5,144.0,391.224,402.598,11.931,0.869,759.11,4.2,24.068,29.0,6.8,462.0,0.0,61.0,0.8,0.0,0.0,47.0,5656.596
121,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
122,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,EL,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0
123,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39
124,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,EU27_2020,0.0,0.0,112.0,0.0,9.0,153.0,133.0,54.0,150.0,4.0,278.0,0.0,1584.0,184.0,93.5,144.0,391.224,402.598,11.931,0.869,759.11,4.2,24.068,29.0,6.8,462.0,0.0,61.0,0.8,0.0,0.0,47.0,5667.596
125,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
126,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,FR,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1391.357
127,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
128,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0
129,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,IE,0.0,0.0,112.0,0.0,9.0,153.0,133.0,54.0,150.0,4.0,278.0,0.0,1584.0,184.0,93.5,144.0,391.224,402.598,11.931,0.869,759.11,4.2,24.068,29.0,6.8,462.0,0.0,61.0,0.8,0.0,0.0,47.0,268.0
130,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1750.904
131,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
132,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
133,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.205
134,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.28
135,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
136,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,MK,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
138,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,NL,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,NO,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
141,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
142,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
143,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,RS,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0
144,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
145,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46
146,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0
147,A,CF,CAP_NET_ELC_C,PRR_MAIN,MW,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
148,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
149,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
150,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
151,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
152,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,BG,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,CY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.91
154,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,CZ,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,525.0
156,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
157,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,EA20,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,17.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,23.166,1.302,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.84,0.0,0.0,0.0,0.0,0.0,931.972
158,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
159,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,EL,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.631
161,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,EU27_2020,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,17.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,23.166,1.302,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.84,0.0,0.0,0.0,0.0,0.0,934.972
162,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
163,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,FR,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
165,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
166,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,IE,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,17.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,23.166,1.302,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0
167,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,303.438
168,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
169,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
170,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.193
171,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0
172,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
173,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,MK,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.737
175,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,NL,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.063
176,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,NO,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
178,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
179,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
180,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,RS,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.895
181,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
182,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
183,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.0
184,A,CF,CAP_NET_ELC_DCM,PRR_AUTO,MW,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
185,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
186,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
187,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
188,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9
189,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,BG,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,CY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
191,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,CZ,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,442.0
193,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
194,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,EA20,0.0,0.0,0.0,14.0,36.0,5.0,4.0,9.0,0.0,114.0,0.0,0.0,891.0,0.0,107.0,6.0,5.8,5.0,242.0,44.0,0.0,1.0,162.5,2.0,0.0,212.8,3.0,17.0,0.0,343.0,104.0,228.0,2452.618
195,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
196,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,EL,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.76
198,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,EU27_2020,0.0,0.0,0.0,14.0,36.0,5.0,4.0,9.0,0.0,114.0,0.0,0.0,891.0,0.0,107.0,6.0,5.8,5.0,242.0,44.0,0.0,1.0,162.5,2.0,0.0,212.8,3.0,17.0,0.0,343.0,104.0,228.0,2694.618
199,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0
200,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,FR,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,242.0
203,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,IE,0.0,0.0,0.0,14.0,36.0,5.0,4.0,9.0,0.0,114.0,0.0,0.0,891.0,0.0,107.0,6.0,5.8,5.0,242.0,44.0,0.0,1.0,162.5,2.0,0.0,212.8,3.0,17.0,0.0,343.0,104.0,228.0,407.0
204,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1198.877
205,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
206,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
207,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.264
208,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,34.017
209,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
210,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,MK,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
212,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,NL,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8
213,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,NO,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
215,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
216,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
217,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,RS,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
219,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
220,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,34.0
221,A,CF,CAP_NET_ELC_DCM,PRR_MAIN,MW,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
222,A,N9000,CAP_NET_ELC,PRR_AUTO,MW,AL,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,A,N9000,CAP_NET_ELC,PRR_AUTO,MW,AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,A,N9000,CAP_NET_ELC,PRR_AUTO,MW,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
225,A,N9000,CAP_NET_ELC,PRR_AUTO,MW,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,A,N9000,CAP_NET_ELC,PRR_AUTO,MW,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,A,N9000,CAP_NET_ELC,PRR_AUTO,MW,CY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,A,N9000,CAP_NET_ELC,PRR_AUTO,MW,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,A,N9000,CAP_NET_ELC,PRR_AUTO,MW,DE,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,A,N9000,CAP_NET_ELC,PRR_AUTO,MW,DK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,A,N9000,CAP_NET_ELC,PRR_AUTO,MW,EA20,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,A,N9000,CAP_NET_ELC,PRR_AUTO,MW,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
